using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 2640 batches
step 0, loss: 5.106705665588379
step 7712, loss: 1.2906842231750488
step 7713, loss: 1.806329607963562
step 7714, loss: 2.007030487060547
step 7715, loss: 2.0966341495513916
step 7716, loss: 2.393162250518799
step 7717, loss: 1.463750958442688
step 7718, loss: 1.822824478149414
step 7719, loss: 2.195298910140991
step 7720, loss: 1.8601022958755493
step 7721, loss: 2.142180919647217
step 7722, loss: 2.0158379077911377
step 7723, loss: 1.7596362829208374
step 7724, loss: 1.6355879306793213
step 7725, loss: 1.8692318201065063
step 7726, loss: 1.7090920209884644
step 7727, loss: 1.9583436250686646
step 7728, loss: 1.7404812574386597
step 7729, loss: 1.5786991119384766
step 7730, loss: 1.8569753170013428
step 7731, loss: 1.677841067314148
step 7732, loss: 1.9044437408447266
step 7733, loss: 2.438629627227783
step 7734, loss: 2.273780107498169
step 7735, loss: 1.8309199810028076
step 7736, loss: 2.026172161102295
step 7737, loss: 2.212310314178467
step 7738, loss: 1.6826611757278442
step 7739, loss: 2.2754759788513184
step 7740, loss: 2.38498592376709
step 7741, loss: 1.971609354019165
step 7742, loss: 2.3483939170837402
step 7743, loss: 2.2804629802703857
step 7744, loss: 2.0906224250793457
step 7745, loss: 2.087916374206543
step 7746, loss: 2.0830845832824707
step 7747, loss: 1.8467954397201538
step 7748, loss: 2.1571710109710693
step 7749, loss: 2.1680266857147217
step 7750, loss: 1.9015614986419678
step 7751, loss: 2.0776712894439697
step 7752, loss: 1.7406411170959473
step 7753, loss: 2.3239541053771973
step 7754, loss: 2.0556037425994873
step 7755, loss: 2.3055126667022705
step 7756, loss: 1.7687199115753174
step 7757, loss: 1.6460750102996826
step 7758, loss: 1.9038764238357544
step 7759, loss: 2.0787365436553955
step 7760, loss: 1.646836280822754
step 7761, loss: 1.7567315101623535
step 7762, loss: 2.0713586807250977
step 7763, loss: 1.9877434968948364
step 7764, loss: 2.0253138542175293
step 7765, loss: 1.8710681200027466
step 7766, loss: 1.9401473999023438
step 7767, loss: 1.7717031240463257
step 7768, loss: 1.8663181066513062
step 7769, loss: 1.550992727279663
step 7770, loss: 1.8100018501281738
step 7771, loss: 1.3866944313049316
step 7772, loss: 1.580928087234497
step 7773, loss: 2.281493902206421
step 7774, loss: 1.832337498664856
step 7775, loss: 1.8925713300704956
step 7776, loss: 1.6896485090255737
step 7777, loss: 2.0736680030822754
step 7778, loss: 2.5430469512939453
step 7779, loss: 2.479780673980713
step 7780, loss: 2.106490135192871
step 7781, loss: 2.0859642028808594
step 7782, loss: 1.6687270402908325
step 7783, loss: 1.6937693357467651
step 7784, loss: 1.702457070350647
step 7785, loss: 1.980846881866455
step 7786, loss: 2.2136342525482178
step 7787, loss: 1.4625014066696167
step 7788, loss: 1.4609489440917969
step 7789, loss: 2.0214312076568604
step 7790, loss: 2.1622724533081055
step 7791, loss: 1.9938342571258545
step 7792, loss: 2.0000197887420654
step 7793, loss: 1.761638879776001
step 7794, loss: 2.045898199081421
step 7795, loss: 1.9491685628890991
step 7796, loss: 1.8444205522537231
step 7797, loss: 1.9550784826278687
step 7798, loss: 1.7971385717391968
step 7799, loss: 1.8613770008087158
step 7800, loss: 1.7156745195388794
step 7801, loss: 1.407781958580017
step 7802, loss: 1.842040777206421
step 7803, loss: 1.95574152469635
step 7804, loss: 2.1116690635681152
step 7805, loss: 1.3685232400894165
step 7806, loss: 1.5450949668884277
step 7807, loss: 1.8021565675735474
step 7808, loss: 1.6443372964859009
step 7809, loss: 1.506805658340454
step 7810, loss: 1.5837355852127075
step 7811, loss: 2.074345588684082
step 7812, loss: 1.847362756729126
step 7813, loss: 1.5624083280563354
step 7814, loss: 1.7272839546203613
step 7815, loss: 1.8439042568206787
step 7816, loss: 1.6723469495773315
step 7817, loss: 1.8183737993240356
step 7818, loss: 1.7505487203598022
step 7819, loss: 1.7245198488235474
step 7820, loss: 1.5138896703720093
step 7821, loss: 1.4883968830108643
step 7822, loss: 1.5346945524215698
step 7823, loss: 1.8997094631195068
step 7824, loss: 1.3990662097930908
step 7825, loss: 1.4842000007629395
step 7826, loss: 1.6860665082931519
step 7827, loss: 2.154655933380127
step 7828, loss: 1.5972353219985962
step 7829, loss: 2.1316258907318115
step 7830, loss: 2.1415092945098877
step 7831, loss: 1.996423602104187
step 7832, loss: 2.1036911010742188
step 7833, loss: 1.7615989446640015
step 7834, loss: 1.7698835134506226
step 7835, loss: 2.462655782699585
step 7836, loss: 2.2864224910736084
step 7837, loss: 2.4733998775482178
step 7838, loss: 2.3509843349456787
step 7839, loss: 1.9812430143356323
step 7840, loss: 2.142054319381714
step 7841, loss: 2.0085270404815674
step 7842, loss: 2.6246728897094727
step 7843, loss: 2.202664375305176
step 7844, loss: 2.56901216506958
step 7845, loss: 2.430473804473877
step 7846, loss: 2.2542741298675537
step 7847, loss: 1.9668480157852173
step 7848, loss: 1.7801634073257446
step 7849, loss: 2.431516408920288
step 7850, loss: 2.4329068660736084
step 7851, loss: 2.444734811782837
step 7852, loss: 2.9066572189331055
step 7853, loss: 2.416396141052246
step 7854, loss: 2.2215332984924316
step 7855, loss: 2.572033166885376
step 7856, loss: 2.242940902709961
step 7857, loss: 2.4787437915802
step 7858, loss: 2.3778505325317383
step 7859, loss: 2.4777307510375977
step 7860, loss: 2.3085827827453613
step 7861, loss: 2.542633295059204
step 7862, loss: 2.272617816925049
step 7863, loss: 2.404264211654663
step 7864, loss: 2.376594066619873
step 7865, loss: 2.0362746715545654
step 7866, loss: 2.113487720489502
step 7867, loss: 2.127737045288086
step 7868, loss: 1.9021646976470947
step 7869, loss: 2.065361738204956
step 7870, loss: 1.7163825035095215
step 7871, loss: 2.1392598152160645
step 7872, loss: 2.106078624725342
step 7873, loss: 2.2348601818084717
step 7874, loss: 1.8905609846115112
step 7875, loss: 2.0057871341705322
step 7876, loss: 2.0493555068969727
step 7877, loss: 2.3989524841308594
step 7878, loss: 2.2212886810302734
step 7879, loss: 2.2660422325134277
step 7880, loss: 2.1745808124542236
step 7881, loss: 2.622079610824585
step 7882, loss: 2.2494900226593018
step 7883, loss: 2.3964459896087646
step 7884, loss: 2.3521170616149902
step 7885, loss: 2.2590789794921875
step 7886, loss: 2.1370954513549805
step 7887, loss: 2.2602181434631348
step 7888, loss: 1.9399287700653076
step 7889, loss: 1.922971248626709
step 7890, loss: 2.3059182167053223
step 7891, loss: 2.1018340587615967
step 7892, loss: 2.3946847915649414
step 7893, loss: 1.9606633186340332
step 7894, loss: 2.2954177856445312
step 7895, loss: 2.2829558849334717
step 7896, loss: 2.137207269668579
step 7897, loss: 1.890373945236206
step 7898, loss: 1.8875731229782104
step 7899, loss: 1.6178046464920044
step 7900, loss: 1.7176486253738403
step 7901, loss: 1.8749347925186157
step 7902, loss: 1.6188288927078247
step 7903, loss: 1.7865087985992432
step 7904, loss: 1.9543710947036743
step 7905, loss: 1.804365634918213
step 7906, loss: 1.8092750310897827
step 7907, loss: 1.8581985235214233
step 7908, loss: 2.349597930908203
step 7909, loss: 2.360461711883545
step 7910, loss: 2.3560047149658203
step 7911, loss: 1.6826913356781006
step 7912, loss: 1.7195461988449097
step 7913, loss: 2.0301389694213867
step 7914, loss: 1.8581138849258423
step 7915, loss: 1.6291714906692505
step 7916, loss: 1.8400930166244507
step 7917, loss: 1.785725474357605
step 7918, loss: 1.9473296403884888
step 7919, loss: 2.2683844566345215
step 7920, loss: 1.7198092937469482
step 7921, loss: 2.179189920425415
step 7922, loss: 1.8710635900497437
step 7923, loss: 2.325542688369751
step 7924, loss: 1.964376449584961
step 7925, loss: 1.8050615787506104
step 7926, loss: 2.288468837738037
step 7927, loss: 1.7047488689422607
step 7928, loss: 1.8591783046722412
step 7929, loss: 2.1033828258514404
step 7930, loss: 2.182030439376831
step 7931, loss: 1.8778400421142578
step 7932, loss: 1.8818409442901611
step 7933, loss: 2.080458641052246
step 7934, loss: 1.9339059591293335
step 7935, loss: 1.849403738975525
step 7936, loss: 1.802243709564209
step 7937, loss: 2.1625235080718994
step 7938, loss: 2.010526418685913
step 7939, loss: 1.8210548162460327
step 7940, loss: 1.7415368556976318
step 7941, loss: 1.6983089447021484
step 7942, loss: 1.517206072807312
step 7943, loss: 1.794965147972107
step 7944, loss: 1.5663069486618042
step 7945, loss: 1.5975593328475952
step 7946, loss: 1.4764597415924072
step 7947, loss: 1.7608027458190918
step 7948, loss: 1.806499719619751
step 7949, loss: 1.7614188194274902
step 7950, loss: 1.8543031215667725
step 7951, loss: 1.6000645160675049
step 7952, loss: 1.838588833808899
step 7953, loss: 1.1761780977249146
step 7954, loss: 2.0499460697174072
step 7955, loss: 1.7627854347229004
step 7956, loss: 1.4688987731933594
step 7957, loss: 1.9558379650115967
step 7958, loss: 1.5238112211227417
step 7959, loss: 1.5789461135864258
step 7960, loss: 1.7630764245986938
step 7961, loss: 1.4130183458328247
step 7962, loss: 1.698892593383789
step 7963, loss: 1.689807653427124
step 7964, loss: 1.5961179733276367
step 7965, loss: 1.7921273708343506
step 7966, loss: 1.4753319025039673
step 7967, loss: 1.4930059909820557
step 7968, loss: 1.747655987739563
step 7969, loss: 1.8211604356765747
step 7970, loss: 1.6653432846069336
step 7971, loss: 1.7865618467330933
step 7972, loss: 1.4972294569015503
step 7973, loss: 1.6185111999511719
step 7974, loss: 1.7830677032470703
step 7975, loss: 1.815887212753296
step 7976, loss: 1.4475338459014893
step 7977, loss: 1.6520761251449585
step 7978, loss: 1.3101966381072998
step 7979, loss: 1.4783196449279785
step 7980, loss: 1.4757035970687866
step 7981, loss: 1.2690320014953613
step 7982, loss: 1.590852975845337
step 7983, loss: 1.2137879133224487
step 7984, loss: 1.3468888998031616
step 7985, loss: 1.732498288154602
step 7986, loss: 1.4935181140899658
step 7987, loss: 1.5337176322937012
step 7988, loss: 1.4398517608642578
step 7989, loss: 1.4174562692642212
step 7990, loss: 1.501721978187561
step 7991, loss: 1.43866765499115
step 7992, loss: 1.5529149770736694
step 7993, loss: 1.4769854545593262
step 7994, loss: 1.714686393737793
step 7995, loss: 1.9414498805999756
step 7996, loss: 1.2753950357437134
step 7997, loss: 1.314546823501587
step 7998, loss: 1.3591039180755615
step 7999, loss: 1.3178863525390625
step 8000, loss: 1.5415024757385254
step 8001, loss: 1.3497518301010132
step 8002, loss: 1.4618070125579834
step 8003, loss: 1.087113380432129
step 8004, loss: 1.3380717039108276
step 8005, loss: 1.5166548490524292
step 8006, loss: 1.4111450910568237
step 8007, loss: 1.4013267755508423
step 8008, loss: 1.4187206029891968
step 8009, loss: 1.823282241821289
step 8010, loss: 1.2599852085113525
step 8011, loss: 1.2781167030334473
step 8012, loss: 1.359319806098938
step 8013, loss: 1.3841828107833862
step 8014, loss: 1.4010188579559326
step 8015, loss: 1.314624309539795
step 8016, loss: 1.3662029504776
step 8017, loss: 1.3040460348129272
step 8018, loss: 1.1999800205230713
step 8019, loss: 1.2993417978286743
step 8020, loss: 1.6591917276382446
step 8021, loss: 1.3486469984054565
step 8022, loss: 1.7524898052215576
step 8023, loss: 1.790541648864746
step 8024, loss: 1.3148515224456787
step 8025, loss: 1.3131544589996338
step 8026, loss: 1.507236361503601
step 8027, loss: 1.5958126783370972
step 8028, loss: 1.448560357093811
step 8029, loss: 1.670454740524292
step 8030, loss: 1.4828159809112549
step 8031, loss: 1.4483747482299805
step 8032, loss: 1.5526514053344727
step 8033, loss: 1.822461724281311
step 8034, loss: 1.649070382118225
step 8035, loss: 1.606263279914856
step 8036, loss: 1.413621187210083
step 8037, loss: 1.4501700401306152
step 8038, loss: 1.4200800657272339
step 8039, loss: 1.7287895679473877
step 8040, loss: 1.5696889162063599
step 8041, loss: 1.5964033603668213
step 8042, loss: 1.5993584394454956
step 8043, loss: 1.759964108467102
step 8044, loss: 1.8734146356582642
step 8045, loss: 1.3939149379730225
step 8046, loss: 1.554650068283081
step 8047, loss: 1.5894091129302979
step 8048, loss: 1.5092703104019165
step 8049, loss: 1.565423846244812
step 8050, loss: 1.5337518453598022
step 8051, loss: 1.45561683177948
step 8052, loss: 1.49346125125885
step 8053, loss: 1.7257435321807861
step 8054, loss: 1.5241482257843018
step 8055, loss: 1.7908731698989868
step 8056, loss: 1.4901114702224731
step 8057, loss: 1.4663397073745728
step 8058, loss: 1.573279857635498
step 8059, loss: 1.4567564725875854
step 8060, loss: 1.6749653816223145
step 8061, loss: 1.561982274055481
step 8062, loss: 1.9017082452774048
step 8063, loss: 1.3161888122558594
step 8064, loss: 1.1446484327316284
step 8065, loss: 1.4207113981246948
step 8066, loss: 1.3471481800079346
step 8067, loss: 1.5547229051589966
step 8068, loss: 1.8765976428985596
step 8069, loss: 1.6324430704116821
step 8070, loss: 1.6360223293304443
step 8071, loss: 1.636003851890564
step 8072, loss: 1.5166324377059937
step 8073, loss: 1.401813268661499
step 8074, loss: 1.5278407335281372
step 8075, loss: 1.6117825508117676
step 8076, loss: 1.7357515096664429
step 8077, loss: 1.4752600193023682
step 8078, loss: 1.263485074043274
step 8079, loss: 1.5143771171569824
step 8080, loss: 1.1571357250213623
step 8081, loss: 1.4265761375427246
step 8082, loss: 1.4993016719818115
step 8083, loss: 1.160707712173462
step 8084, loss: 1.476327896118164
step 8085, loss: 1.786884069442749
step 8086, loss: 1.6376243829727173
step 8087, loss: 1.4025449752807617
step 8088, loss: 1.371692180633545
step 8089, loss: 1.4872499704360962
step 8090, loss: 1.689387321472168
step 8091, loss: 1.3226956129074097
step 8092, loss: 1.5128110647201538
step 8093, loss: 1.4068807363510132
step 8094, loss: 1.5000228881835938
step 8095, loss: 1.7512069940567017
step 8096, loss: 1.3253765106201172
step 8097, loss: 1.49978506565094
step 8098, loss: 1.2942171096801758
step 8099, loss: 1.2557473182678223
step 8100, loss: 1.5737401247024536
step 8101, loss: 1.1517415046691895
step 8102, loss: 1.2534377574920654
step 8103, loss: 1.3727059364318848
step 8104, loss: 1.3892567157745361
step 8105, loss: 1.2829252481460571
step 8106, loss: 1.1357009410858154
step 8107, loss: 1.3567360639572144
step 8108, loss: 1.5838960409164429
step 8109, loss: 1.23297917842865
step 8110, loss: 1.355005145072937
step 8111, loss: 1.048184871673584
Saved best model with loss: 1.0482 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.0482.pt
step 8112, loss: 1.1859678030014038
step 8113, loss: 1.4764143228530884
step 8114, loss: 1.1772420406341553
step 8115, loss: 1.4999704360961914
step 8116, loss: 1.1943373680114746
step 8117, loss: 1.3070354461669922
step 8118, loss: 1.3328564167022705
step 8119, loss: 1.4708393812179565
step 8120, loss: 1.2087846994400024
step 8121, loss: 1.1041139364242554
step 8122, loss: 1.4962849617004395
step 8123, loss: 1.2135151624679565
step 8124, loss: 1.732375979423523
step 8125, loss: 1.857188105583191
step 8126, loss: 1.4318175315856934
step 8127, loss: 1.677132487297058
step 8128, loss: 1.240893840789795
step 8129, loss: 1.2745331525802612
step 8130, loss: 2.034602165222168
step 8131, loss: 1.7717233896255493
step 8132, loss: 1.5992302894592285
step 8133, loss: 1.249715805053711
step 8134, loss: 1.5243651866912842
step 8135, loss: 1.5077491998672485
step 8136, loss: 1.4610501527786255
step 8137, loss: 1.357302188873291
step 8138, loss: 1.3594589233398438
step 8139, loss: 1.510298728942871
step 8140, loss: 1.4846895933151245
step 8141, loss: 1.30903160572052
step 8142, loss: 1.38925302028656
step 8143, loss: 1.4915540218353271
step 8144, loss: 1.3169976472854614
step 8145, loss: 1.4258909225463867
step 8146, loss: 1.4404175281524658
step 8147, loss: 1.614105463027954
step 8148, loss: 1.261842966079712
step 8149, loss: 1.6444307565689087
step 8150, loss: 1.5229519605636597
step 8151, loss: 1.2461354732513428
step 8152, loss: 1.667514443397522
step 8153, loss: 1.301259160041809
step 8154, loss: 1.6390838623046875
step 8155, loss: 1.6149911880493164
step 8156, loss: 1.6512863636016846
step 8157, loss: 1.1925535202026367
step 8158, loss: 1.5047247409820557
step 8159, loss: 1.5443949699401855
step 8160, loss: 1.2844569683074951
step 8161, loss: 1.403781771659851
step 8162, loss: 1.4281437397003174
step 8163, loss: 1.3558913469314575
step 8164, loss: 1.4876383543014526
step 8165, loss: 1.383352518081665
step 8166, loss: 1.4861561059951782
step 8167, loss: 1.4508708715438843
step 8168, loss: 1.5047392845153809
step 8169, loss: 1.5748741626739502
step 8170, loss: 1.3355860710144043
step 8171, loss: 1.5443577766418457
step 8172, loss: 1.3451895713806152
step 8173, loss: 1.3973405361175537
step 8174, loss: 1.3288733959197998
step 8175, loss: 1.3684827089309692
step 8176, loss: 1.3107144832611084
step 8177, loss: 1.3186683654785156
step 8178, loss: 1.3736965656280518
step 8179, loss: 1.1314587593078613
step 8180, loss: 1.593340516090393
step 8181, loss: 1.4495618343353271
step 8182, loss: 1.5744141340255737
step 8183, loss: 1.5704271793365479
step 8184, loss: 1.4616659879684448
step 8185, loss: 1.1254957914352417
step 8186, loss: 1.18203866481781
step 8187, loss: 1.8202918767929077
step 8188, loss: 1.484473705291748
step 8189, loss: 1.4534934759140015
step 8190, loss: 1.267736554145813
step 8191, loss: 1.2396864891052246
step 8192, loss: 1.4724197387695312
step 8193, loss: 1.4517122507095337
step 8194, loss: 1.3378366231918335
step 8195, loss: 1.1829115152359009
step 8196, loss: 1.389617919921875
step 8197, loss: 1.5204051733016968
step 8198, loss: 1.2120401859283447
step 8199, loss: 1.0764838457107544
step 8200, loss: 1.4083781242370605
step 8201, loss: 1.1327259540557861
step 8202, loss: 1.0902432203292847
step 8203, loss: 1.3469206094741821
step 8204, loss: 1.281822919845581
step 8205, loss: 0.9988200068473816
Saved best model with loss: 0.9988 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.9988.pt
step 8206, loss: 1.1507844924926758
step 8207, loss: 1.3379267454147339
step 8208, loss: 1.5213165283203125
step 8209, loss: 1.3786752223968506
step 8210, loss: 1.4960741996765137
step 8211, loss: 1.47915518283844
step 8212, loss: 1.0548644065856934
step 8213, loss: 1.214439034461975
step 8214, loss: 1.4488729238510132
step 8215, loss: 1.1548590660095215
step 8216, loss: 1.2753757238388062
step 8217, loss: 1.522493839263916
step 8218, loss: 1.2235791683197021
step 8219, loss: 1.2060052156448364
step 8220, loss: 1.6419179439544678
step 8221, loss: 1.4903322458267212
step 8222, loss: 1.3607865571975708
step 8223, loss: 1.610230565071106
step 8224, loss: 1.2034028768539429
step 8225, loss: 1.278134822845459
step 8226, loss: 1.4134199619293213
step 8227, loss: 1.6172728538513184
step 8228, loss: 1.2908337116241455
step 8229, loss: 1.684902310371399
step 8230, loss: 1.4701873064041138
step 8231, loss: 1.5027953386306763
step 8232, loss: 1.5621975660324097
step 8233, loss: 1.523340106010437
step 8234, loss: 1.4911690950393677
step 8235, loss: 1.441697359085083
step 8236, loss: 1.708734154701233
step 8237, loss: 1.7085086107254028
step 8238, loss: 1.226077914237976
step 8239, loss: 1.702954649925232
step 8240, loss: 1.3111072778701782
step 8241, loss: 1.7966803312301636
step 8242, loss: 1.354629397392273
step 8243, loss: 1.4281666278839111
step 8244, loss: 1.970752239227295
step 8245, loss: 1.4680854082107544
step 8246, loss: 2.023346185684204
step 8247, loss: 1.527262568473816
step 8248, loss: 1.3786324262619019
step 8249, loss: 1.5313938856124878
step 8250, loss: 1.4367966651916504
step 8251, loss: 1.4535775184631348
step 8252, loss: 2.0750813484191895
step 8253, loss: 1.6802641153335571
step 8254, loss: 1.5645595788955688
step 8255, loss: 1.461227297782898
step 8256, loss: 1.227796196937561
step 8257, loss: 1.3172765970230103
step 8258, loss: 1.4800610542297363
step 8259, loss: 1.7933154106140137
step 8260, loss: 1.5513063669204712
step 8261, loss: 1.3773857355117798
step 8262, loss: 1.787577509880066
step 8263, loss: 1.1439707279205322
step 8264, loss: 1.382165551185608
step 8265, loss: 1.4605746269226074
step 8266, loss: 1.4820127487182617
step 8267, loss: 1.2877414226531982
step 8268, loss: 1.3035558462142944
step 8269, loss: 1.5596991777420044
step 8270, loss: 1.4441936016082764
step 8271, loss: 1.50031578540802
step 8272, loss: 1.3323817253112793
step 8273, loss: 1.5806623697280884
step 8274, loss: 1.2346627712249756
step 8275, loss: 1.5667724609375
step 8276, loss: 1.2748737335205078
step 8277, loss: 1.4050016403198242
step 8278, loss: 1.305849552154541
step 8279, loss: 1.2526555061340332
step 8280, loss: 1.3653069734573364
step 8281, loss: 1.1987338066101074
step 8282, loss: 1.462892770767212
step 8283, loss: 1.5281651020050049
step 8284, loss: 1.4648730754852295
step 8285, loss: 1.2140308618545532
step 8286, loss: 1.4492125511169434
step 8287, loss: 1.6138534545898438
step 8288, loss: 1.343680739402771
step 8289, loss: 1.2275166511535645
step 8290, loss: 1.531407117843628
step 8291, loss: 1.3763378858566284
step 8292, loss: 1.3204256296157837
step 8293, loss: 1.7723459005355835
step 8294, loss: 1.5129519701004028
step 8295, loss: 1.5769051313400269
step 8296, loss: 1.627586841583252
step 8297, loss: 1.614000678062439
step 8298, loss: 1.5500237941741943
step 8299, loss: 1.534515619277954
step 8300, loss: 1.3250854015350342
step 8301, loss: 1.4914549589157104
step 8302, loss: 1.2856802940368652
step 8303, loss: 1.6329442262649536
step 8304, loss: 1.3648641109466553
step 8305, loss: 1.1478177309036255
step 8306, loss: 1.4226688146591187
step 8307, loss: 1.1422715187072754
step 8308, loss: 1.274242877960205
step 8309, loss: 1.2603667974472046
step 8310, loss: 1.3151334524154663
step 8311, loss: 1.1269618272781372
step 8312, loss: 1.1577473878860474
step 8313, loss: 0.9726876020431519
Saved best model with loss: 0.9727 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.9727.pt
step 8314, loss: 1.1302051544189453
step 8315, loss: 1.1343235969543457
step 8316, loss: 1.1169941425323486
step 8317, loss: 1.069867730140686
step 8318, loss: 1.3487322330474854
step 8319, loss: 0.9807682037353516
step 8320, loss: 0.7430791854858398
Saved best model with loss: 0.7431 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7431.pt
step 8321, loss: 0.8099549412727356
step 8322, loss: 1.0884554386138916
step 8323, loss: 1.5269811153411865
step 8324, loss: 1.4033539295196533
step 8325, loss: 1.206337809562683
step 8326, loss: 1.001189112663269
step 8327, loss: 0.8527968525886536
step 8328, loss: 1.0256961584091187
step 8329, loss: 1.0141065120697021
step 8330, loss: 1.0027304887771606
step 8331, loss: 1.463356614112854
step 8332, loss: 1.6655116081237793
step 8333, loss: 1.467610478401184
step 8334, loss: 1.4157179594039917
step 8335, loss: 0.9627601504325867
step 8336, loss: 1.3546682596206665
step 8337, loss: 1.0452775955200195
step 8338, loss: 1.3292200565338135
step 8339, loss: 1.4520983695983887
step 8340, loss: 1.3462070226669312
step 8341, loss: 1.529128074645996
step 8342, loss: 1.4982047080993652
step 8343, loss: 1.2241737842559814
step 8344, loss: 1.5265761613845825
step 8345, loss: 1.1766157150268555
step 8346, loss: 1.6913751363754272
step 8347, loss: 1.0946943759918213
step 8348, loss: 1.3983769416809082
step 8349, loss: 1.4144686460494995
step 8350, loss: 1.3980273008346558
step 8351, loss: 1.5969150066375732
step 8352, loss: 1.370084285736084
step 8353, loss: 1.3531183004379272
step 8354, loss: 1.317214012145996
step 8355, loss: 1.4984232187271118
step 8356, loss: 1.4503698348999023
step 8357, loss: 1.3873159885406494
step 8358, loss: 1.1640303134918213
step 8359, loss: 1.0730741024017334
step 8360, loss: 1.301334023475647
step 8361, loss: 1.400705337524414
step 8362, loss: 1.2812491655349731
step 8363, loss: 1.152815341949463
step 8364, loss: 1.5992010831832886
step 8365, loss: 1.32291579246521
step 8366, loss: 1.3040690422058105
step 8367, loss: 1.1200872659683228
step 8368, loss: 1.1334720849990845
step 8369, loss: 1.3927853107452393
step 8370, loss: 1.4739210605621338
step 8371, loss: 1.6306865215301514
step 8372, loss: 1.267652153968811
step 8373, loss: 1.2543847560882568
step 8374, loss: 1.1969205141067505
step 8375, loss: 1.1305800676345825
step 8376, loss: 1.2079259157180786
step 8377, loss: 1.1671637296676636
step 8378, loss: 1.3620802164077759
step 8379, loss: 1.2392823696136475
step 8380, loss: 1.490573525428772
step 8381, loss: 1.4861054420471191
step 8382, loss: 1.30099618434906
step 8383, loss: 1.2531369924545288
step 8384, loss: 1.003367304801941
step 8385, loss: 1.0958937406539917
step 8386, loss: 1.1738126277923584
step 8387, loss: 1.2563291788101196
step 8388, loss: 1.3358683586120605
step 8389, loss: 1.283172607421875
step 8390, loss: 1.1785025596618652
step 8391, loss: 1.36491060256958
step 8392, loss: 1.2876754999160767
step 8393, loss: 1.4808070659637451
step 8394, loss: 1.338816523551941
step 8395, loss: 1.717078447341919
step 8396, loss: 1.5863440036773682
step 8397, loss: 1.5910447835922241
step 8398, loss: 1.440932035446167
step 8399, loss: 1.4453318119049072
step 8400, loss: 1.2750465869903564
step 8401, loss: 1.759932518005371
step 8402, loss: 1.5942829847335815
step 8403, loss: 1.5934885740280151
step 8404, loss: 1.6126084327697754
step 8405, loss: 1.4395129680633545
step 8406, loss: 1.57169508934021
step 8407, loss: 1.3825318813323975
step 8408, loss: 1.5094654560089111
step 8409, loss: 1.5848040580749512
step 8410, loss: 1.404045820236206
step 8411, loss: 1.4369723796844482
step 8412, loss: 1.4108513593673706
step 8413, loss: 1.4160305261611938
step 8414, loss: 1.4840154647827148
step 8415, loss: 1.4600818157196045
step 8416, loss: 1.6936033964157104
step 8417, loss: 1.3450031280517578
step 8418, loss: 1.4664603471755981
step 8419, loss: 1.5119179487228394
step 8420, loss: 1.5181089639663696
step 8421, loss: 1.5992839336395264
step 8422, loss: 1.6011581420898438
step 8423, loss: 1.5272812843322754
step 8424, loss: 1.2869608402252197
step 8425, loss: 1.0950390100479126
step 8426, loss: 0.9336673617362976
step 8427, loss: 1.4788998365402222
step 8428, loss: 1.3911820650100708
step 8429, loss: 1.2886253595352173
step 8430, loss: 1.5067633390426636
step 8431, loss: 1.4319185018539429
step 8432, loss: 0.9894706606864929
step 8433, loss: 1.5502761602401733
step 8434, loss: 1.3510444164276123
step 8435, loss: 1.1771875619888306
step 8436, loss: 1.4440051317214966
step 8437, loss: 1.3555793762207031
step 8438, loss: 1.431059718132019
step 8439, loss: 1.248077154159546
step 8440, loss: 1.2791763544082642
step 8441, loss: 1.1065739393234253
step 8442, loss: 1.146784782409668
step 8443, loss: 1.259330153465271
step 8444, loss: 0.9299672245979309
step 8445, loss: 1.2018874883651733
step 8446, loss: 1.240045428276062
step 8447, loss: 1.0860936641693115
step 8448, loss: 1.1179884672164917
step 8449, loss: 1.4554619789123535
step 8450, loss: 1.1501390933990479
step 8451, loss: 1.3828493356704712
step 8452, loss: 1.30950927734375
step 8453, loss: 1.19198739528656
step 8454, loss: 1.3352104425430298
step 8455, loss: 1.2205827236175537
step 8456, loss: 1.1673574447631836
step 8457, loss: 1.2621054649353027
step 8458, loss: 1.1740696430206299
step 8459, loss: 1.4591995477676392
step 8460, loss: 1.182482123374939
step 8461, loss: 1.1909973621368408
step 8462, loss: 1.3853768110275269
step 8463, loss: 1.2561960220336914
step 8464, loss: 1.4817955493927002
step 8465, loss: 1.2540487051010132
step 8466, loss: 1.23806631565094
step 8467, loss: 1.463356614112854
step 8468, loss: 1.2996633052825928
step 8469, loss: 1.1324232816696167
step 8470, loss: 1.0263246297836304
step 8471, loss: 1.0820001363754272
step 8472, loss: 1.281665325164795
step 8473, loss: 1.2828391790390015
step 8474, loss: 1.0796422958374023
step 8475, loss: 1.241623044013977
step 8476, loss: 1.3676316738128662
step 8477, loss: 1.3015247583389282
step 8478, loss: 1.4730000495910645
step 8479, loss: 1.428888201713562
step 8480, loss: 1.4415271282196045
step 8481, loss: 1.3925399780273438
step 8482, loss: 1.4395285844802856
step 8483, loss: 0.9018484354019165
step 8484, loss: 1.2558519840240479
step 8485, loss: 1.4769701957702637
