using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 165 batches
Using OneCycleLR scheduler with max_lr=0.0007 and total_steps=10000
step 0, loss: 4.9285, current_lr: 0.000028
step 1608, loss: 1.5748, current_lr: 0.000402
step 1609, loss: 1.2641, current_lr: 0.000403
step 1610, loss: 1.5957, current_lr: 0.000403
step 1611, loss: 1.4651, current_lr: 0.000404
step 1612, loss: 1.2389, current_lr: 0.000404
step 1613, loss: 1.4992, current_lr: 0.000404
step 1614, loss: 1.4906, current_lr: 0.000405
step 1615, loss: 1.4894, current_lr: 0.000405
step 1616, loss: 1.4272, current_lr: 0.000405
step 1617, loss: 1.4801, current_lr: 0.000406
step 1618, loss: 1.2549, current_lr: 0.000406
step 1619, loss: 1.4000, current_lr: 0.000406
step 1620, loss: 1.2527, current_lr: 0.000407
step 1621, loss: 1.1699, current_lr: 0.000407
step 1622, loss: 1.2931, current_lr: 0.000407
step 1623, loss: 1.2785, current_lr: 0.000408
step 1624, loss: 1.3394, current_lr: 0.000408
step 1625, loss: 1.2625, current_lr: 0.000408
step 1626, loss: 1.3471, current_lr: 0.000409
step 1627, loss: 1.3596, current_lr: 0.000409
step 1628, loss: 1.3012, current_lr: 0.000409
step 1629, loss: 1.3441, current_lr: 0.000410
step 1630, loss: 1.3042, current_lr: 0.000410
step 1631, loss: 1.2777, current_lr: 0.000410
step 1632, loss: 1.2742, current_lr: 0.000411
step 1633, loss: 1.1814, current_lr: 0.000411
step 1634, loss: 1.2434, current_lr: 0.000412
step 1635, loss: 1.2187, current_lr: 0.000412
step 1636, loss: 1.1489, current_lr: 0.000412
step 1637, loss: 1.1151, current_lr: 0.000413
Saved best model with loss: 1.1151 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.1151.pt
step 1638, loss: 1.1879, current_lr: 0.000413
step 1639, loss: 1.1199, current_lr: 0.000413
step 1640, loss: 1.1377, current_lr: 0.000414
step 1641, loss: 1.2193, current_lr: 0.000414
step 1642, loss: 1.1403, current_lr: 0.000414
step 1643, loss: 1.0084, current_lr: 0.000415
Saved best model with loss: 1.0084 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.0084.pt
step 1644, loss: 1.2522, current_lr: 0.000415
step 1645, loss: 1.3706, current_lr: 0.000415
step 1646, loss: 1.2919, current_lr: 0.000416
step 1647, loss: 1.3448, current_lr: 0.000416
step 1648, loss: 1.2461, current_lr: 0.000416
step 1649, loss: 1.2728, current_lr: 0.000417
step 1650, loss: 1.3394, current_lr: 0.000417
step 1651, loss: 1.2469, current_lr: 0.000417
step 1652, loss: 1.2250, current_lr: 0.000418
step 1653, loss: 1.2338, current_lr: 0.000418
step 1654, loss: 1.3149, current_lr: 0.000418
step 1655, loss: 1.1281, current_lr: 0.000419
step 1656, loss: 1.1740, current_lr: 0.000419
step 1657, loss: 1.2915, current_lr: 0.000420
step 1658, loss: 1.1644, current_lr: 0.000420
step 1659, loss: 1.2035, current_lr: 0.000420
step 1660, loss: 1.1326, current_lr: 0.000421
step 1661, loss: 1.0206, current_lr: 0.000421
step 1662, loss: 1.1496, current_lr: 0.000421
step 1663, loss: 1.0469, current_lr: 0.000422
step 1664, loss: 1.1657, current_lr: 0.000422
step 1665, loss: 1.0091, current_lr: 0.000422
step 1666, loss: 1.0598, current_lr: 0.000423
step 1667, loss: 0.9016, current_lr: 0.000423
Saved best model with loss: 0.9016 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.9016.pt
step 1668, loss: 1.0397, current_lr: 0.000423
step 1669, loss: 1.0938, current_lr: 0.000424
step 1670, loss: 1.1014, current_lr: 0.000424
step 1671, loss: 0.9935, current_lr: 0.000424
step 1672, loss: 0.9948, current_lr: 0.000425
step 1673, loss: 1.1152, current_lr: 0.000425
step 1674, loss: 1.0529, current_lr: 0.000425
step 1675, loss: 1.0548, current_lr: 0.000426
step 1676, loss: 1.1061, current_lr: 0.000426
step 1677, loss: 1.1438, current_lr: 0.000426
step 1678, loss: 1.1043, current_lr: 0.000427
step 1679, loss: 0.9677, current_lr: 0.000427
step 1680, loss: 1.0449, current_lr: 0.000427
step 1681, loss: 1.0447, current_lr: 0.000428
step 1682, loss: 1.0259, current_lr: 0.000428
step 1683, loss: 0.9826, current_lr: 0.000429
step 1684, loss: 0.9749, current_lr: 0.000429
step 1685, loss: 0.9574, current_lr: 0.000429
step 1686, loss: 0.9647, current_lr: 0.000430
step 1687, loss: 0.9892, current_lr: 0.000430
step 1688, loss: 0.9904, current_lr: 0.000430
step 1689, loss: 0.9373, current_lr: 0.000431
step 1690, loss: 0.9806, current_lr: 0.000431
step 1691, loss: 0.8917, current_lr: 0.000431
Saved best model with loss: 0.8917 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.8917.pt
step 1692, loss: 0.8629, current_lr: 0.000432
Saved best model with loss: 0.8629 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.8629.pt
step 1693, loss: 0.9241, current_lr: 0.000432
step 1694, loss: 1.0079, current_lr: 0.000432
step 1695, loss: 1.0164, current_lr: 0.000433
step 1696, loss: 0.9770, current_lr: 0.000433
step 1697, loss: 1.1527, current_lr: 0.000433
step 1698, loss: 1.0865, current_lr: 0.000434
step 1699, loss: 1.0257, current_lr: 0.000434
step 1700, loss: 0.9964, current_lr: 0.000434
step 1701, loss: 1.0308, current_lr: 0.000435
step 1702, loss: 0.9772, current_lr: 0.000435
step 1703, loss: 0.9444, current_lr: 0.000435
step 1704, loss: 0.9642, current_lr: 0.000436
step 1705, loss: 0.9925, current_lr: 0.000436
step 1706, loss: 0.9827, current_lr: 0.000436
step 1707, loss: 0.9212, current_lr: 0.000437
step 1708, loss: 0.9317, current_lr: 0.000437
step 1709, loss: 0.8725, current_lr: 0.000437
step 1710, loss: 0.9715, current_lr: 0.000438
step 1711, loss: 0.9968, current_lr: 0.000438
step 1712, loss: 0.9873, current_lr: 0.000439
step 1713, loss: 1.0200, current_lr: 0.000439
step 1714, loss: 0.9620, current_lr: 0.000439
step 1715, loss: 1.0350, current_lr: 0.000440
step 1716, loss: 1.1062, current_lr: 0.000440
step 1717, loss: 1.0159, current_lr: 0.000440
step 1718, loss: 0.9983, current_lr: 0.000441
step 1719, loss: 1.0274, current_lr: 0.000441
step 1720, loss: 1.0310, current_lr: 0.000441
step 1721, loss: 0.9992, current_lr: 0.000442
step 1722, loss: 0.9661, current_lr: 0.000442
step 1723, loss: 1.0409, current_lr: 0.000442
step 1724, loss: 0.9634, current_lr: 0.000443
step 1725, loss: 0.9912, current_lr: 0.000443
step 1726, loss: 0.9693, current_lr: 0.000443
step 1727, loss: 1.0102, current_lr: 0.000444
step 1728, loss: 1.0294, current_lr: 0.000444
step 1729, loss: 1.0040, current_lr: 0.000444
step 1730, loss: 0.9805, current_lr: 0.000445
step 1731, loss: 0.9804, current_lr: 0.000445
step 1732, loss: 0.9630, current_lr: 0.000445
step 1733, loss: 1.0005, current_lr: 0.000446
step 1734, loss: 0.9699, current_lr: 0.000446
step 1735, loss: 1.0057, current_lr: 0.000446
step 1736, loss: 0.9474, current_lr: 0.000447
step 1737, loss: 0.9960, current_lr: 0.000447
step 1738, loss: 1.0510, current_lr: 0.000447
step 1739, loss: 0.9880, current_lr: 0.000448
step 1740, loss: 1.0070, current_lr: 0.000448
step 1741, loss: 0.9747, current_lr: 0.000448
step 1742, loss: 1.0290, current_lr: 0.000449
step 1743, loss: 0.9750, current_lr: 0.000449
step 1744, loss: 0.8617, current_lr: 0.000449
Saved best model with loss: 0.8617 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.8617.pt
step 1745, loss: 0.9078, current_lr: 0.000450
step 1746, loss: 0.9454, current_lr: 0.000450
step 1747, loss: 0.9817, current_lr: 0.000450
step 1748, loss: 0.9759, current_lr: 0.000451
step 1749, loss: 0.8842, current_lr: 0.000451
step 1750, loss: 0.9195, current_lr: 0.000452
step 1751, loss: 0.9338, current_lr: 0.000452
step 1752, loss: 0.9448, current_lr: 0.000452
step 1753, loss: 0.9257, current_lr: 0.000453
step 1754, loss: 1.0464, current_lr: 0.000453
step 1755, loss: 1.0321, current_lr: 0.000453
step 1756, loss: 0.9503, current_lr: 0.000454
step 1757, loss: 1.0038, current_lr: 0.000454
step 1758, loss: 1.0803, current_lr: 0.000454
step 1759, loss: 1.0371, current_lr: 0.000455
step 1760, loss: 1.1717, current_lr: 0.000455
step 1761, loss: 1.1109, current_lr: 0.000455
step 1762, loss: 1.0633, current_lr: 0.000456
step 1763, loss: 0.9700, current_lr: 0.000456
step 1764, loss: 0.9702, current_lr: 0.000456
step 1765, loss: 0.9107, current_lr: 0.000457
step 1766, loss: 0.9452, current_lr: 0.000457
step 1767, loss: 1.1430, current_lr: 0.000457
step 1768, loss: 0.9323, current_lr: 0.000458
step 1769, loss: 0.9490, current_lr: 0.000458
step 1770, loss: 1.1511, current_lr: 0.000458
step 1771, loss: 1.0758, current_lr: 0.000459
step 1772, loss: 1.0744, current_lr: 0.000459
step 1773, loss: 1.1365, current_lr: 0.000459
step 1774, loss: 0.9459, current_lr: 0.000460
step 1775, loss: 1.1542, current_lr: 0.000460
step 1776, loss: 1.0481, current_lr: 0.000460
step 1777, loss: 0.9297, current_lr: 0.000461
step 1778, loss: 1.1500, current_lr: 0.000461
step 1779, loss: 1.0799, current_lr: 0.000461
step 1780, loss: 1.1131, current_lr: 0.000462
step 1781, loss: 1.0736, current_lr: 0.000462
step 1782, loss: 1.1606, current_lr: 0.000462
step 1783, loss: 1.0724, current_lr: 0.000463
step 1784, loss: 1.0512, current_lr: 0.000463
step 1785, loss: 0.9937, current_lr: 0.000463
step 1786, loss: 0.9603, current_lr: 0.000464
step 1787, loss: 1.0189, current_lr: 0.000464
step 1788, loss: 0.9979, current_lr: 0.000464
step 1789, loss: 1.0438, current_lr: 0.000465
step 1790, loss: 0.9421, current_lr: 0.000465
step 1791, loss: 1.0867, current_lr: 0.000465
step 1792, loss: 0.9662, current_lr: 0.000466
step 1793, loss: 1.0470, current_lr: 0.000466
step 1794, loss: 1.0473, current_lr: 0.000466
step 1795, loss: 0.9572, current_lr: 0.000467
step 1796, loss: 0.9979, current_lr: 0.000467
step 1797, loss: 1.0291, current_lr: 0.000467
step 1798, loss: 0.9063, current_lr: 0.000468
step 1799, loss: 0.9603, current_lr: 0.000468
step 1800, loss: 0.9466, current_lr: 0.000468
step 1801, loss: 0.9267, current_lr: 0.000469
step 1802, loss: 0.8887, current_lr: 0.000469
step 1803, loss: 0.9183, current_lr: 0.000469
step 1804, loss: 0.8432, current_lr: 0.000470
Saved best model with loss: 0.8432 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.8432.pt
step 1805, loss: 0.9297, current_lr: 0.000470
step 1806, loss: 1.0054, current_lr: 0.000470
step 1807, loss: 0.9445, current_lr: 0.000471
step 1808, loss: 0.8770, current_lr: 0.000471
step 1809, loss: 0.9164, current_lr: 0.000471
step 1810, loss: 1.1142, current_lr: 0.000472
step 1811, loss: 0.9262, current_lr: 0.000472
step 1812, loss: 0.9627, current_lr: 0.000472
step 1813, loss: 0.9197, current_lr: 0.000473
step 1814, loss: 0.9346, current_lr: 0.000473
step 1815, loss: 0.9942, current_lr: 0.000473
step 1816, loss: 1.0329, current_lr: 0.000474
step 1817, loss: 0.9734, current_lr: 0.000474
step 1818, loss: 0.9813, current_lr: 0.000474
step 1819, loss: 0.9638, current_lr: 0.000475
step 1820, loss: 0.8235, current_lr: 0.000475
Saved best model with loss: 0.8235 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.8235.pt
step 1821, loss: 0.8910, current_lr: 0.000475
step 1822, loss: 0.9138, current_lr: 0.000476
step 1823, loss: 0.8755, current_lr: 0.000476
step 1824, loss: 0.8879, current_lr: 0.000476
step 1825, loss: 0.9443, current_lr: 0.000477
step 1826, loss: 0.8738, current_lr: 0.000477
step 1827, loss: 0.8724, current_lr: 0.000477
step 1828, loss: 0.7980, current_lr: 0.000478
Saved best model with loss: 0.7980 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7980.pt
step 1829, loss: 0.8449, current_lr: 0.000478
step 1830, loss: 0.7610, current_lr: 0.000478
Saved best model with loss: 0.7610 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7610.pt
step 1831, loss: 0.8034, current_lr: 0.000479
step 1832, loss: 0.7423, current_lr: 0.000479
Saved best model with loss: 0.7423 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7423.pt
step 1833, loss: 0.7811, current_lr: 0.000479
step 1834, loss: 0.7827, current_lr: 0.000480
step 1835, loss: 0.8363, current_lr: 0.000480
step 1836, loss: 0.7523, current_lr: 0.000480
step 1837, loss: 0.7818, current_lr: 0.000481
step 1838, loss: 0.8597, current_lr: 0.000481
step 1839, loss: 0.7308, current_lr: 0.000481
Saved best model with loss: 0.7308 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7308.pt
step 1840, loss: 0.7561, current_lr: 0.000482
step 1841, loss: 0.8797, current_lr: 0.000482
step 1842, loss: 0.8267, current_lr: 0.000482
step 1843, loss: 0.8380, current_lr: 0.000483
step 1844, loss: 0.8649, current_lr: 0.000483
step 1845, loss: 0.8471, current_lr: 0.000483
step 1846, loss: 0.8693, current_lr: 0.000484
step 1847, loss: 0.7253, current_lr: 0.000484
Saved best model with loss: 0.7253 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7253.pt
step 1848, loss: 0.8186, current_lr: 0.000484
step 1849, loss: 0.7369, current_lr: 0.000485
step 1850, loss: 0.7478, current_lr: 0.000485
step 1851, loss: 0.7300, current_lr: 0.000485
step 1852, loss: 0.7007, current_lr: 0.000486
Saved best model with loss: 0.7007 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.7007.pt
step 1853, loss: 0.7147, current_lr: 0.000486
step 1854, loss: 0.7324, current_lr: 0.000486
step 1855, loss: 0.7429, current_lr: 0.000487
step 1856, loss: 0.6554, current_lr: 0.000487
Saved best model with loss: 0.6554 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.6554.pt
step 1857, loss: 0.6259, current_lr: 0.000487
Saved best model with loss: 0.6259 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.6259.pt
step 1858, loss: 0.6558, current_lr: 0.000488
step 1859, loss: 0.6700, current_lr: 0.000488
step 1860, loss: 0.7225, current_lr: 0.000488
step 1861, loss: 0.7010, current_lr: 0.000489
step 1862, loss: 0.7897, current_lr: 0.000489
step 1863, loss: 0.8063, current_lr: 0.000489
step 1864, loss: 0.7452, current_lr: 0.000490
step 1865, loss: 0.7931, current_lr: 0.000490
step 1866, loss: 0.7585, current_lr: 0.000490
step 1867, loss: 0.7583, current_lr: 0.000491
step 1868, loss: 0.7600, current_lr: 0.000491
step 1869, loss: 0.6873, current_lr: 0.000491
step 1870, loss: 0.7912, current_lr: 0.000491
step 1871, loss: 0.6826, current_lr: 0.000492
step 1872, loss: 0.7015, current_lr: 0.000492
step 1873, loss: 0.7068, current_lr: 0.000492
step 1874, loss: 0.6805, current_lr: 0.000493
step 1875, loss: 0.7034, current_lr: 0.000493
step 1876, loss: 0.7298, current_lr: 0.000493
step 1877, loss: 0.7084, current_lr: 0.000494
step 1878, loss: 0.9095, current_lr: 0.000494
step 1879, loss: 0.7520, current_lr: 0.000494
step 1880, loss: 0.7692, current_lr: 0.000495
step 1881, loss: 0.7781, current_lr: 0.000495
step 1882, loss: 0.7536, current_lr: 0.000495
step 1883, loss: 0.7880, current_lr: 0.000496
step 1884, loss: 0.7494, current_lr: 0.000496
step 1885, loss: 0.7043, current_lr: 0.000496
step 1886, loss: 0.6953, current_lr: 0.000497
step 1887, loss: 0.6867, current_lr: 0.000497
step 1888, loss: 0.7481, current_lr: 0.000497
step 1889, loss: 0.7563, current_lr: 0.000498
step 1890, loss: 0.7985, current_lr: 0.000498
step 1891, loss: 0.7269, current_lr: 0.000498
step 1892, loss: 0.7557, current_lr: 0.000499
step 1893, loss: 0.7642, current_lr: 0.000499
step 1894, loss: 0.6840, current_lr: 0.000499
step 1895, loss: 0.7461, current_lr: 0.000500
step 1896, loss: 0.7206, current_lr: 0.000500
step 1897, loss: 0.7194, current_lr: 0.000500
step 1898, loss: 0.7711, current_lr: 0.000501
step 1899, loss: 0.7440, current_lr: 0.000501
step 1900, loss: 0.7881, current_lr: 0.000501
step 1901, loss: 0.7461, current_lr: 0.000502
step 1902, loss: 0.7183, current_lr: 0.000502
step 1903, loss: 0.7537, current_lr: 0.000502
step 1904, loss: 0.7278, current_lr: 0.000502
step 1905, loss: 0.7241, current_lr: 0.000503
step 1906, loss: 0.8019, current_lr: 0.000503
step 1907, loss: 0.8421, current_lr: 0.000503
step 1908, loss: 0.7444, current_lr: 0.000504
step 1909, loss: 0.7123, current_lr: 0.000504
step 1910, loss: 0.6953, current_lr: 0.000504
step 1911, loss: 0.7073, current_lr: 0.000505
step 1912, loss: 0.7323, current_lr: 0.000505
step 1913, loss: 0.7355, current_lr: 0.000505
step 1914, loss: 0.7070, current_lr: 0.000506
step 1915, loss: 0.6596, current_lr: 0.000506
step 1916, loss: 0.7088, current_lr: 0.000506
step 1917, loss: 0.7523, current_lr: 0.000507
step 1918, loss: 0.7191, current_lr: 0.000507
step 1919, loss: 0.8715, current_lr: 0.000507
step 1920, loss: 0.7625, current_lr: 0.000508
step 1921, loss: 0.7046, current_lr: 0.000508
step 1922, loss: 0.7686, current_lr: 0.000508
step 1923, loss: 0.8394, current_lr: 0.000509
step 1924, loss: 0.7939, current_lr: 0.000509
step 1925, loss: 0.8176, current_lr: 0.000509
step 1926, loss: 0.7472, current_lr: 0.000509
step 1927, loss: 0.7829, current_lr: 0.000510
step 1928, loss: 0.7192, current_lr: 0.000510
step 1929, loss: 0.7210, current_lr: 0.000510
step 1930, loss: 0.6867, current_lr: 0.000511
step 1931, loss: 0.7109, current_lr: 0.000511
step 1932, loss: 0.7998, current_lr: 0.000511
step 1933, loss: 0.7078, current_lr: 0.000512
step 1934, loss: 0.7722, current_lr: 0.000512
step 1935, loss: 0.7763, current_lr: 0.000512
step 1936, loss: 0.7398, current_lr: 0.000513
step 1937, loss: 0.7637, current_lr: 0.000513
step 1938, loss: 0.8656, current_lr: 0.000513
step 1939, loss: 0.7042, current_lr: 0.000514
step 1940, loss: 0.8450, current_lr: 0.000514
step 1941, loss: 0.7472, current_lr: 0.000514
step 1942, loss: 0.7834, current_lr: 0.000515
step 1943, loss: 0.8375, current_lr: 0.000515
step 1944, loss: 0.7755, current_lr: 0.000515
step 1945, loss: 0.7407, current_lr: 0.000515
step 1946, loss: 0.7730, current_lr: 0.000516
step 1947, loss: 0.7685, current_lr: 0.000516
step 1948, loss: 0.8486, current_lr: 0.000516
step 1949, loss: 0.7876, current_lr: 0.000517
step 1950, loss: 0.7723, current_lr: 0.000517
step 1951, loss: 0.7164, current_lr: 0.000517
step 1952, loss: 0.7472, current_lr: 0.000518
step 1953, loss: 0.7301, current_lr: 0.000518
step 1954, loss: 0.7491, current_lr: 0.000518
step 1955, loss: 0.7367, current_lr: 0.000519
step 1956, loss: 0.8068, current_lr: 0.000519
step 1957, loss: 0.7540, current_lr: 0.000519
step 1958, loss: 0.7845, current_lr: 0.000520
step 1959, loss: 0.8068, current_lr: 0.000520
step 1960, loss: 0.6791, current_lr: 0.000520
step 1961, loss: 0.7371, current_lr: 0.000520
step 1962, loss: 0.7221, current_lr: 0.000521
step 1963, loss: 0.6264, current_lr: 0.000521
step 1964, loss: 0.6742, current_lr: 0.000521
step 1965, loss: 0.6614, current_lr: 0.000522
step 1966, loss: 0.6563, current_lr: 0.000522
step 1967, loss: 0.7181, current_lr: 0.000522
step 1968, loss: 0.7090, current_lr: 0.000523
step 1969, loss: 0.6432, current_lr: 0.000523
step 1970, loss: 0.6911, current_lr: 0.000523
step 1971, loss: 0.6578, current_lr: 0.000524
step 1972, loss: 0.6653, current_lr: 0.000524
step 1973, loss: 0.6176, current_lr: 0.000524
Saved best model with loss: 0.6176 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.6176.pt
step 1974, loss: 0.6503, current_lr: 0.000525
step 1975, loss: 0.8795, current_lr: 0.000525
step 1976, loss: 0.7608, current_lr: 0.000525
step 1977, loss: 0.6994, current_lr: 0.000525
step 1978, loss: 0.7101, current_lr: 0.000526
step 1979, loss: 0.6711, current_lr: 0.000526
step 1980, loss: 0.6953, current_lr: 0.000526
step 1981, loss: 0.7044, current_lr: 0.000527
step 1982, loss: 0.7337, current_lr: 0.000527
step 1983, loss: 0.7387, current_lr: 0.000527
step 1984, loss: 0.7419, current_lr: 0.000528
step 1985, loss: 0.6811, current_lr: 0.000528
step 1986, loss: 0.7277, current_lr: 0.000528
step 1987, loss: 0.6770, current_lr: 0.000529
step 1988, loss: 0.6555, current_lr: 0.000529
step 1989, loss: 0.6704, current_lr: 0.000529
step 1990, loss: 0.6172, current_lr: 0.000529
Saved best model with loss: 0.6172 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.6172.pt
step 1991, loss: 0.6712, current_lr: 0.000530
step 1992, loss: 0.6469, current_lr: 0.000530
step 1993, loss: 0.6506, current_lr: 0.000530
step 1994, loss: 0.7013, current_lr: 0.000531
step 1995, loss: 0.5914, current_lr: 0.000531
Saved best model with loss: 0.5914 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.5914.pt
step 1996, loss: 0.6129, current_lr: 0.000531
step 1997, loss: 0.5709, current_lr: 0.000532
Saved best model with loss: 0.5709 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.5709.pt
step 1998, loss: 0.5935, current_lr: 0.000532
step 1999, loss: 0.5876, current_lr: 0.000532
step 2000, loss: 0.6412, current_lr: 0.000533
step 2001, loss: 0.5714, current_lr: 0.000533
step 2002, loss: 0.6007, current_lr: 0.000533
step 2003, loss: 0.6159, current_lr: 0.000533
step 2004, loss: 0.5592, current_lr: 0.000534
Saved best model with loss: 0.5592 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.5592.pt
step 2005, loss: 0.5734, current_lr: 0.000534
step 2006, loss: 0.6753, current_lr: 0.000534
step 2007, loss: 0.6161, current_lr: 0.000535
step 2008, loss: 0.5803, current_lr: 0.000535
step 2009, loss: 0.5170, current_lr: 0.000535
Saved best model with loss: 0.5170 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.5170.pt
step 2010, loss: 0.6544, current_lr: 0.000536
step 2011, loss: 0.6755, current_lr: 0.000536
step 2012, loss: 0.6126, current_lr: 0.000536
step 2013, loss: 0.6275, current_lr: 0.000536
step 2014, loss: 0.6171, current_lr: 0.000537
step 2015, loss: 0.6117, current_lr: 0.000537
step 2016, loss: 0.5656, current_lr: 0.000537
step 2017, loss: 0.5440, current_lr: 0.000538
step 2018, loss: 0.5975, current_lr: 0.000538
step 2019, loss: 0.5350, current_lr: 0.000538
step 2020, loss: 0.5391, current_lr: 0.000539
step 2021, loss: 0.5277, current_lr: 0.000539
step 2022, loss: 0.4828, current_lr: 0.000539
Saved best model with loss: 0.4828 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.4828.pt
step 2023, loss: 0.5564, current_lr: 0.000539
step 2024, loss: 0.5208, current_lr: 0.000540
step 2025, loss: 0.5919, current_lr: 0.000540
step 2026, loss: 0.5103, current_lr: 0.000540
step 2027, loss: 0.5192, current_lr: 0.000541
step 2028, loss: 0.5494, current_lr: 0.000541
step 2029, loss: 0.5181, current_lr: 0.000541
step 2030, loss: 0.5977, current_lr: 0.000542
step 2031, loss: 0.6122, current_lr: 0.000542
step 2032, loss: 0.5652, current_lr: 0.000542
step 2033, loss: 0.6363, current_lr: 0.000542
step 2034, loss: 0.5799, current_lr: 0.000543
step 2035, loss: 0.5799, current_lr: 0.000543
step 2036, loss: 0.6103, current_lr: 0.000543
step 2037, loss: 0.5691, current_lr: 0.000544
step 2038, loss: 0.5878, current_lr: 0.000544
step 2039, loss: 0.5365, current_lr: 0.000544
step 2040, loss: 0.5831, current_lr: 0.000545
step 2041, loss: 0.5988, current_lr: 0.000545
step 2042, loss: 0.5966, current_lr: 0.000545
step 2043, loss: 0.8905, current_lr: 0.000545
step 2044, loss: 0.5179, current_lr: 0.000546
step 2045, loss: 0.5856, current_lr: 0.000546
step 2046, loss: 0.5883, current_lr: 0.000546
step 2047, loss: 0.5573, current_lr: 0.000547
step 2048, loss: 0.5534, current_lr: 0.000547
step 2049, loss: 0.5357, current_lr: 0.000547
step 2050, loss: 0.5904, current_lr: 0.000547
step 2051, loss: 0.5376, current_lr: 0.000548
step 2052, loss: 0.5407, current_lr: 0.000548
step 2053, loss: 0.5839, current_lr: 0.000548
step 2054, loss: 0.5235, current_lr: 0.000549
step 2055, loss: 0.5541, current_lr: 0.000549
step 2056, loss: 0.5231, current_lr: 0.000549
step 2057, loss: 0.6093, current_lr: 0.000550
step 2058, loss: 0.5825, current_lr: 0.000550
step 2059, loss: 0.5643, current_lr: 0.000550
step 2060, loss: 0.5673, current_lr: 0.000550
step 2061, loss: 0.6158, current_lr: 0.000551
step 2062, loss: 0.5390, current_lr: 0.000551
step 2063, loss: 0.5930, current_lr: 0.000551
step 2064, loss: 0.5531, current_lr: 0.000552
step 2065, loss: 0.6035, current_lr: 0.000552
step 2066, loss: 0.5375, current_lr: 0.000552
step 2067, loss: 0.5850, current_lr: 0.000552
step 2068, loss: 0.5640, current_lr: 0.000553
step 2069, loss: 0.5233, current_lr: 0.000553
step 2070, loss: 0.5269, current_lr: 0.000553
step 2071, loss: 0.5439, current_lr: 0.000554
step 2072, loss: 0.5529, current_lr: 0.000554
step 2073, loss: 0.5336, current_lr: 0.000554
step 2074, loss: 0.5005, current_lr: 0.000555
step 2075, loss: 0.5818, current_lr: 0.000555
step 2076, loss: 0.5240, current_lr: 0.000555
step 2077, loss: 0.5768, current_lr: 0.000555
step 2078, loss: 0.5846, current_lr: 0.000556
step 2079, loss: 0.5274, current_lr: 0.000556
step 2080, loss: 0.5364, current_lr: 0.000556
step 2081, loss: 0.5622, current_lr: 0.000557
step 2082, loss: 0.5498, current_lr: 0.000557
step 2083, loss: 0.5054, current_lr: 0.000557
step 2084, loss: 0.5931, current_lr: 0.000557
step 2085, loss: 0.5514, current_lr: 0.000558
step 2086, loss: 0.5193, current_lr: 0.000558
step 2087, loss: 0.5336, current_lr: 0.000558
step 2088, loss: 0.6395, current_lr: 0.000559
step 2089, loss: 0.5889, current_lr: 0.000559
step 2090, loss: 0.5779, current_lr: 0.000559
step 2091, loss: 0.5917, current_lr: 0.000559
step 2092, loss: 0.5383, current_lr: 0.000560
step 2093, loss: 0.5415, current_lr: 0.000560
step 2094, loss: 0.6007, current_lr: 0.000560
step 2095, loss: 0.4798, current_lr: 0.000561
Saved best model with loss: 0.4798 to fine_tuned_gpt2\gpt2_finetuned_best_loss_0.4798.pt
step 2096, loss: 0.5085, current_lr: 0.000561
step 2097, loss: 0.5792, current_lr: 0.000561
step 2098, loss: 0.5646, current_lr: 0.000561
step 2099, loss: 0.5955, current_lr: 0.000562
step 2100, loss: 0.6636, current_lr: 0.000562
step 2101, loss: 0.5336, current_lr: 0.000562
step 2102, loss: 0.5342, current_lr: 0.000563
step 2103, loss: 0.5555, current_lr: 0.000563
step 2104, loss: 0.5396, current_lr: 0.000563
step 2105, loss: 0.6093, current_lr: 0.000563
step 2106, loss: 0.5476, current_lr: 0.000564
step 2107, loss: 0.5653, current_lr: 0.000564
step 2108, loss: 0.6317, current_lr: 0.000564
step 2109, loss: 0.5968, current_lr: 0.000565
step 2110, loss: 0.5671, current_lr: 0.000565
step 2111, loss: 0.5877, current_lr: 0.000565
step 2112, loss: 0.5540, current_lr: 0.000565
step 2113, loss: 0.5700, current_lr: 0.000566
